0, 12278;1, 205; RSS_KB=28836408
0, 11943;1, 205; RSS_KB=28836408
0, 11951;1, 205; RSS_KB=28836408
0, 11958;1, 205; RSS_KB=28836408
0, 11907;1, 205; RSS_KB=28836408
0, 11916;1, 205; RSS_KB=28836408
0, 11915;1, 205; RSS_KB=28836408
0, 11911;1, 205; RSS_KB=28836408
0, 8138;1, 205; RSS_KB=28836408
0, 11566;1, 205; RSS_KB=28836408
0, 11389;1, 205; RSS_KB=28836408
0, 11493;1, 205; RSS_KB=28836408
0, 11589;1, 205; RSS_KB=28836408
0, 11583;1, 205; RSS_KB=28836408
0, 11536;1, 205; RSS_KB=28836408
0, 11527;1, 205; RSS_KB=28836408
0, 11604;1, 205; RSS_KB=28836408
0, 11649;1, 205; RSS_KB=28836408
0, 11622;1, 205; RSS_KB=28836408
0, 11532;1, 205; RSS_KB=28836408
0, 11460;1, 205; RSS_KB=28836408
0, 11470;1, 205; RSS_KB=28836408
0, 11463;1, 205; RSS_KB=28836408
0, 11464;1, 205; RSS_KB=28836408
0, 11465;1, 205; RSS_KB=28836408
0, 11573;1, 205; RSS_KB=28570484
0, 11589;1, 205; RSS_KB=28357248
0, 11558;1, 205; RSS_KB=28357248
0, 11370;1, 205; RSS_KB=28357248
0, 11565;1, 205; RSS_KB=28357248
0, 11564;1, 205; RSS_KB=28357248
0, 11769;1, 205; RSS_KB=28357248
0, 11779;1, 205; RSS_KB=28357248
0, 11802;1, 205; RSS_KB=28357248
0, 11818;1, 205; RSS_KB=28357248
0, 11507;1, 205; RSS_KB=28357248
0, 11543;1, 205; RSS_KB=28357248
0, 11554;1, 205; RSS_KB=28357248
0, 11594;1, 205; RSS_KB=28357248
0, 11594;1, 205; RSS_KB=28188156
0, 11562;1, 205; RSS_KB=27885568
0, 11548;1, 205; RSS_KB=27885568
0, 11542;1, 205; RSS_KB=27885568
0, 11542;1, 205; RSS_KB=27885568
0, 11532;1, 205; RSS_KB=27885568
0, 11552;1, 205; RSS_KB=27885568
0, 11557;1, 205; RSS_KB=27885568
0, 11337;1, 205; RSS_KB=27885568
0, 11320;1, 205; RSS_KB=27885568
0, 11320;1, 205; RSS_KB=27885568
0, 11521;1, 205; RSS_KB=27885568
0, 11526;1, 205; RSS_KB=27885568
0, 11467;1, 205; RSS_KB=27885568
0, 11475;1, 205; RSS_KB=27885568
0, 11462;1, 205; RSS_KB=27885568
0, 7495;1, 205; RSS_KB=27885568
0, 11452;1, 205; RSS_KB=27885568
0, 11450;1, 205; RSS_KB=27848712
0, 11450;1, 205; RSS_KB=27666956
0, 11445;1, 205; RSS_KB=27421256
0, 11445;1, 205; RSS_KB=27421256
0, 11433;1, 205; RSS_KB=27421256
0, 11413;1, 205; RSS_KB=27421256
0, 11412;1, 205; RSS_KB=27421256
0, 11412;1, 205; RSS_KB=27421256
0, 10880;1, 205; RSS_KB=27421256
0, 11206;1, 205; RSS_KB=27421256
0, 11214;1, 205; RSS_KB=27421256
0, 11345;1, 205; RSS_KB=27421256
0, 11559;1, 205; RSS_KB=27421256
0, 11547;1, 205; RSS_KB=27421256
0, 11660;1, 205; RSS_KB=27337124
0, 11475;1, 205; RSS_KB=27031816
0, 7505;1, 205; RSS_KB=26964200
0, 11463;1, 205; RSS_KB=26964200
0, 11451;1, 205; RSS_KB=26964200
0, 11451;1, 205; RSS_KB=26964200
0, 11450;1, 205; RSS_KB=26964200
0, 11450;1, 205; RSS_KB=26831592
0, 11442;1, 205; RSS_KB=26514280
0, 11442;1, 205; RSS_KB=26514280
0, 11436;1, 205; RSS_KB=26514280
0, 11423;1, 205; RSS_KB=26514280
0, 11419;1, 205; RSS_KB=26514280
0, 11207;1, 205; RSS_KB=26514280
0, 11207;1, 205; RSS_KB=26514280
0, 11201;1, 205; RSS_KB=26514280
0, 11198;1, 205; RSS_KB=26514280
0, 7458;1, 205; RSS_KB=26514280
0, 11408;1, 205; RSS_KB=26514280
0, 11423;1, 205; RSS_KB=26514280
0, 11446;1, 205; RSS_KB=26514280
0, 11445;1, 205; RSS_KB=26514280
0, 11448;1, 205; RSS_KB=26514280
0, 11436;1, 205; RSS_KB=26514280
0, 11432;1, 205; RSS_KB=26514280
0, 11436;1, 205; RSS_KB=26514280
0, 11436;1, 205; RSS_KB=26514280
0, 11437;1, 205; RSS_KB=26514280
0, 11395;1, 205; RSS_KB=26514280
0, 11389;1, 205; RSS_KB=26430172
0, 11399;1, 205; RSS_KB=26099404
0, 11399;1, 205; RSS_KB=26071388
0, 11171;1, 205; RSS_KB=26071388
0, 11161;1, 205; RSS_KB=26071388
0, 11167;1, 205; RSS_KB=26071388
0, 11177;1, 205; RSS_KB=26071388
0, 11387;1, 205; RSS_KB=26071388
0, 11402;1, 205; RSS_KB=26071388
0, 11406;1, 205; RSS_KB=26071388
0, 11418;1, 205; RSS_KB=26071388
0, 11440;1, 205; RSS_KB=26071388
0, 11436;1, 205; RSS_KB=26001604
0, 11458;1, 205; RSS_KB=25672216
0, 11456;1, 205; RSS_KB=25635412
0, 11456;1, 205; RSS_KB=25635412
0, 11444;1, 205; RSS_KB=25635412
0, 11444;1, 205; RSS_KB=25635412
0, 11428;1, 205; RSS_KB=25428840
0, 11404;1, 205; RSS_KB=25206212
0, 11404;1, 205; RSS_KB=25206212
0, 11442;1, 205; RSS_KB=25206212
0, 11220;1, 205; RSS_KB=25206212
0, 11399;1, 205; RSS_KB=25206212
0, 11380;1, 205; RSS_KB=25206212
0, 11609;1, 205; RSS_KB=25206212
0, 11614;1, 205; RSS_KB=25206212
0, 7490;1, 205; RSS_KB=25206212
0, 11534;1, 205; RSS_KB=25206212
0, 11524;1, 205; RSS_KB=25206212
0, 7561;1, 205; RSS_KB=25206212
0, 11497;1, 205; RSS_KB=25206212
0, 11445;1, 205; RSS_KB=25206212
0, 7480;1, 205; RSS_KB=25206212
0, 11599;1, 205; RSS_KB=25206212
0, 11626;1, 205; RSS_KB=25206212
0, 11630;1, 205; RSS_KB=25206212
0, 11634;1, 205; RSS_KB=25206212
0, 11666;1, 205; RSS_KB=25206212
0, 11666;1, 205; RSS_KB=25206212
0, 11133;1, 205; RSS_KB=25206212
0, 11452;1, 205; RSS_KB=25206212
0, 11441;1, 205; RSS_KB=25206212
0, 11440;1, 205; RSS_KB=25206212
0, 11652;1, 205; RSS_KB=25206212
0, 11521;1, 205; RSS_KB=25206212
0, 11497;1, 205; RSS_KB=25206212
0, 11491;1, 205; RSS_KB=25206212
0, 11502;1, 205; RSS_KB=25206212
0, 11501;1, 205; RSS_KB=25206212
0, 11502;1, 205; RSS_KB=25206212
0, 11510;1, 205; RSS_KB=25206212
0, 11510;1, 205; RSS_KB=24923864
0, 11485;1, 205; RSS_KB=24783752
0, 11485;1, 205; RSS_KB=24783752
0, 11496;1, 205; RSS_KB=24783752
0, 11470;1, 205; RSS_KB=24783752
0, 7497;1, 205; RSS_KB=24783752
0, 11459;1, 205; RSS_KB=24783752
0, 11268;1, 205; RSS_KB=24783752
0, 11198;1, 205; RSS_KB=24783752
0, 11198;1, 205; RSS_KB=24783752
0, 11405;1, 205; RSS_KB=24783752
0, 11405;1, 205; RSS_KB=24783752
0, 7431;1, 205; RSS_KB=24783752
0, 11388;1, 205; RSS_KB=24783752
0, 11406;1, 205; RSS_KB=24783752
0, 11416;1, 205; RSS_KB=24783752
0, 11411;1, 205; RSS_KB=24783752
0, 11416;1, 205; RSS_KB=24783752
0, 11418;1, 205; RSS_KB=24783752
0, 11418;1, 205; RSS_KB=24783752
0, 11416;1, 205; RSS_KB=24783752
0, 11416;1, 205; RSS_KB=24783752
0, 11416;1, 205; RSS_KB=24783752
0, 11416;1, 205; RSS_KB=24783752
0, 11400;1, 205; RSS_KB=24783752
0, 11206;1, 205; RSS_KB=24783752
0, 11206;1, 205; RSS_KB=24783752
0, 11197;1, 205; RSS_KB=24752176
0, 11203;1, 205; RSS_KB=24538324
0, 11390;1, 205; RSS_KB=24367888
0, 11544;1, 205; RSS_KB=24367888
0, 11601;1, 205; RSS_KB=24367888
0, 11616;1, 205; RSS_KB=24367888
0, 11568;1, 205; RSS_KB=24367888
0, 11568;1, 205; RSS_KB=24367888
0, 11583;1, 205; RSS_KB=24367888
0, 7588;1, 205; RSS_KB=24367888
0, 11534;1, 205; RSS_KB=24367888
0, 11612;1, 205; RSS_KB=24367888
0, 11616;1, 205; RSS_KB=24367888
0, 11517;1, 205; RSS_KB=24367888
0, 11517;1, 205; RSS_KB=24367888
0, 11481;1, 205; RSS_KB=24367888
0, 7478;1, 205; RSS_KB=24333268
0, 9328;1, 205; RSS_KB=25262580
0, 9363;1, 205; RSS_KB=25754272
0, 9866;1, 205; RSS_KB=25026756
0, 9850;1, 205; RSS_KB=25027528
0, 9817;1, 205; RSS_KB=25027532
0, 9817;1, 205; RSS_KB=25027532
0, 9816;1, 205; RSS_KB=25027532
0, 9790;1, 205; RSS_KB=25027632
0, 9777;1, 205; RSS_KB=25027632
0, 9783;1, 205; RSS_KB=25027636
0, 9826;1, 205; RSS_KB=25027636
0, 9841;1, 205; RSS_KB=25027640
0, 9848;1, 205; RSS_KB=25259972
0, 9975;1, 205; RSS_KB=25259976
0, 10047;1, 205; RSS_KB=25259980
0, 9999;1, 205; RSS_KB=25259980
0, 9871;1, 205; RSS_KB=25259984
0, 9861;1, 205; RSS_KB=25259988
0, 9857;1, 205; RSS_KB=25259988
0, 9867;1, 205; RSS_KB=25259988
0, 9874;1, 205; RSS_KB=25259988
0, 9878;1, 205; RSS_KB=25259988
0, 9881;1, 205; RSS_KB=25143824
0, 9881;1, 205; RSS_KB=25439508
0, 9891;1, 205; RSS_KB=25439508
0, 9885;1, 205; RSS_KB=25439508
0, 9876;1, 205; RSS_KB=25439508
0, 9824;1, 205; RSS_KB=25439508
0, 9834;1, 205; RSS_KB=25439508
0, 9838;1, 205; RSS_KB=25439508
0, 9871;1, 205; RSS_KB=25439508
0, 9882;1, 205; RSS_KB=25439508
0, 9849;1, 205; RSS_KB=25486988
0, 9342;1, 205; RSS_KB=20197980
0, 9326;1, 205; RSS_KB=7008532
0, 4056;1, 205; RSS_KB=0
